simulation_window,planning_window,num_agents,seed,status,returncode,completed_tasks,throughput_per_step,mean_solver_time,total_solver_time,planning_calls
1,5,192,18,ok,0,875,3.41796875,0.044918773437499976,11.499205999999994,256
1,5,192,19,ok,0,865,3.37890625,0.0482355078125,12.34829,256
1,5,224,10,ok,0,999,3.90234375,0.07115463281250006,18.215586000000016,256
1,5,224,11,ok,0,988,3.859375,0.07489012890625003,19.17187300000001,256
1,5,224,12,ok,0,996,3.890625,0.07401114843750004,18.94685400000001,256
1,5,224,13,ok,0,964,3.765625,0.07417788671874999,18.989538999999997,256
1,5,224,14,ok,0,996,3.890625,0.0734355546875,18.799502,256
1,5,224,15,ok,0,994,3.8828125,0.06790681640625,17.384145,256
1,5,224,16,ok,0,989,3.86328125,0.0917522421875,23.488574,256
1,5,224,17,ok,0,878,3.4296875,0.15806069531250003,40.46353800000001,256
1,5,224,18,ok,0,972,3.796875,0.07966689843750001,20.394726000000002,256
1,5,224,19,ok,0,1003,3.91796875,0.071350921875,18.265836,256
1,10,96,10,ok,0,466,1.8203125,0.012448687499999996,3.186863999999999,256
1,10,96,11,ok,0,479,1.87109375,0.011369999999999995,2.9107199999999986,256
1,10,96,12,ok,0,494,1.9296875,0.01183278515624999,3.0291929999999976,256
1,10,96,13,ok,0,459,1.79296875,0.012304640624999997,3.149987999999999,256
1,10,96,14,ok,0,444,1.734375,0.01192262890625,3.052193,256
1,10,96,15,ok,0,466,1.8203125,0.011839210937500002,3.0308380000000006,256
1,10,96,16,ok,0,474,1.8515625,0.011745285156249997,3.006792999999999,256
1,10,96,17,ok,0,473,1.84765625,0.01158787890625,2.966497,256
1,10,96,18,ok,0,480,1.875,0.01161982421875001,2.9746750000000026,256
1,10,96,19,ok,0,471,1.83984375,0.012631531249999998,3.2336719999999994,256
1,10,128,10,ok,0,618,2.4140625,0.024029585937499976,6.151573999999994,256
1,10,128,11,ok,0,597,2.33203125,0.024439441406250012,6.256497000000003,256
1,10,128,12,ok,0,626,2.4453125,0.026014249999999996,6.659647999999999,256
1,10,128,13,ok,0,603,2.35546875,0.026234015625000006,6.7159080000000015,256
1,10,128,14,ok,0,611,2.38671875,0.02470562499999998,6.324639999999995,256
1,10,128,15,ok,0,604,2.359375,0.02455513671875001,6.286115000000002,256
1,10,128,16,ok,0,615,2.40234375,0.023893546875,6.116748,256
